Customer_ID,Age,Income,Customer_Segment,Location,Product_ID,Base_Price,Discount,Final_Price,Units_Sold,Revenue,Profit,Competitor_Pricing,Inflation_Rate,Season,Transaction_Date,Promotion_Type,Category,Transaction_Frequency,Tenure,Days_Since_Last_Purchase
2257,44,30474.999205492375,Low-value,Asia-Pacific,2257,63.65541171516331,0.15566786497117718,53.74630967960258,46,2472.3302452617186,422.62598803346026,63.76075211061194,0.03225014361010475,Spring,2021-11-06 09:22:43,Loyalty Points,Home Goods,8,3,195
2258,31,53998.03979353253,Low-value,Europe,2258,93.98488274655679,0.13398318357709887,81.39248894805277,17,1383.672312116897,265.2522074328714,102.2778206795353,0.01346301271598395,Spring,2023-03-06 16:48:07,Discount,Home Goods,2,1,80
2259,18,39448.73196848531,Medium-value,Asia-Pacific,2259,91.48177188260135,0.18799929661016068,74.28326311602112,19,1411.3819992044012,194.6744331658033,85.97960892308055,0.00022872650749024975,Summer,2021-09-13 03:14:26,Loyalty Points,Home Goods,2,1,79
2260,37,39661.346546249406,Medium-value,North America,2260,123.64149167450884,0.1309854407935308,107.44625638715364,1,107.44625638715364,20.897212214997452,120.90497263439079,0.018659358408484702,Summer,2021-09-11 04:55:01,Discount,Clothing,9,4,292
2261,39,29263.985532022285,Medium-value,Asia-Pacific,2261,106.96334988921646,0.17168945689955167,88.59887043858016,14,1240.3841861401222,192.1433572258011,112.26990304952311,0.018701294724632524,Summer,2020-10-07 12:35:54,Flash Sale,Home Goods,7,3,323
2262,39,56457.697643352425,Low-value,Asia-Pacific,2262,91.53150677531696,0.13880684904328472,78.82630673165114,24,1891.8313615596276,354.1020477343028,96.35124304728775,0.008006638482664115,Spring,2022-09-06 13:47:03,Discount,Electronics,3,1,200
2263,47,29157.39175467316,Low-value,Asia-Pacific,2263,84.17317402145882,0.22806463011617284,64.97625022255056,32,2079.240007121618,193.76090904094053,91.73862444450295,0.02053557066502769,Winter,2023-04-19 21:19:48,BOGO,Home Goods,2,1,139
2264,24,39461.396376053155,Medium-value,Europe,2264,105.37994037962568,0.21195468362166842,83.04416845639184,20,1660.8833691278369,185.5642038130776,100.05124566131599,0.027973648863730653,Summer,2020-09-24 05:17:33,Loyalty Points,Clothing,4,1,163
2265,42,26962.99625136998,Medium-value,Europe,2265,87.29455309517252,0.12161255103247386,76.67843980202885,16,1226.8550368324616,249.15604216652946,93.55008400715846,0.021255766056966125,Spring,2023-02-02 13:10:44,Flash Sale,Electronics,5,3,239
2266,47,40211.09155908617,Medium-value,Asia-Pacific,2266,70.92254158442688,0.13681280475392663,61.21942974998444,35,2142.6800412494554,405.07777243099713,64.57508771790287,0.01775492281790823,Spring,2021-09-22 16:02:49,Flash Sale,Home Goods,4,1,4
2267,18,38597.25804793803,Low-value,Asia-Pacific,2267,107.04291269400441,0.1341947765057032,92.678312948513,7,648.748190639591,124.23791843896937,99.45994182939144,0.025881714917113906,Summer,2023-10-30 01:12:02,Flash Sale,Home Goods,5,4,54
2268,38,37323.68221737696,High-value,North America,2268,98.45704369943195,0.15821281797286968,82.87987736646684,21,1740.4774246958036,293.1588823141542,107.18110288112099,0.02161041869948846,Spring,2023-07-11 16:53:47,Loyalty Points,Home Goods,3,1,163
2269,30,41448.80386695759,Low-value,Asia-Pacific,2269,96.304266607079,0.05,91.48905327672504,12,1097.8686393207006,288.912799821237,103.63790501177122,0.01737046291980601,Summer,2020-01-31 06:03:39,Discount,Electronics,1,1,343
2270,34,71422.03661330667,Medium-value,North America,2270,101.40129612597855,0.1729207889571177,83.86690399860001,15,1258.003559979,193.28995065622541,92.49696062566068,0.016548145108114243,Summer,2023-02-13 13:34:07,BOGO,Home Goods,5,3,21
2271,38,31416.194223643037,Medium-value,Europe,2271,110.95027881230573,0.08109327254995499,101.95295761308591,1,101.95295761308591,24.28776244447191,101.35592541631019,0.009211393642614852,Winter,2023-04-14 01:00:43,BOGO,Home Goods,4,1,59
2272,30,37157.82016893499,High-value,Asia-Pacific,2272,73.79313514676635,0.12134225196127105,64.8389099487753,40,2593.5563979510116,527.3486138415544,71.60767247923575,0.003271748632408207,Spring,2022-06-05 10:33:49,Discount,Home Goods,6,2,150
2273,28,75534.48756139712,Low-value,North America,2273,83.48384160171254,0.18143756461172425,68.33673669706687,40,2733.4694678826745,395.92190303472364,81.81381903485135,0.02322091794416696,Summer,2021-06-24 13:38:33,Discount,Home Goods,9,1,167
2274,35,56531.89921800679,Low-value,Europe,2274,129.52105984505545,0.2371556330468981,98.80441090459614,3,296.41323271378843,24.419007039171987,128.6877167837922,0.02916190131454162,Fall,2023-10-13 04:27:52,BOGO,Clothing,7,4,281
2275,24,55434.12605965686,High-value,North America,2275,122.27807617038494,0.14310379150665448,104.77961985226337,1,104.77961985226337,19.18496653299391,123.46404176964933,0.013095625672510026,Spring,2023-09-28 11:45:30,Flash Sale,Clothing,7,1,23
2276,24,34533.48752057801,Medium-value,Europe,2276,140.72932971612255,0.17159842867320618,116.58039786860238,1,116.58039786860238,18.069867067316594,130.33310610811438,0.018259860922419054,Summer,2020-09-08 17:16:18,Discount,Clothing,7,3,138
2277,42,29030.9340541308,High-value,Asia-Pacific,2277,115.85152869367454,0.09333647989849508,105.03835481454746,1,105.03835481454746,23.942284728975295,127.1219094842745,0.019393336585095868,Summer,2022-05-27 22:34:46,BOGO,Electronics,5,1,65
2278,24,46190.730990441894,Low-value,North America,2278,114.09586029943634,0.13211985616718896,99.02153164740312,1,99.02153164740312,19.15442943779769,124.5433937752241,0.01851354411450453,Spring,2020-02-18 14:39:46,Flash Sale,Electronics,11,1,124
2279,42,38749.74758634118,Medium-value,Asia-Pacific,2279,98.27154287573755,0.10978917671226371,87.4823910891664,17,1487.2006485158288,317.76928829455204,96.47998496638111,0.02989979752202847,Fall,2022-08-23 03:00:35,Loyalty Points,Home Goods,2,1,337
2280,40,46510.863058628405,Medium-value,North America,2280,70.06366735708706,0.1610852111434399,58.77744670738695,40,2351.097868295478,389.3151822970407,69.89174469921245,0.00736744676551262,Winter,2022-06-08 09:30:37,Flash Sale,Clothing,8,1,110
2281,18,27899.520157853054,High-value,Europe,2281,113.61314234562946,0.09711622543421596,102.57946280130164,1,102.57946280130164,23.050263159361037,110.50351266043592,0.038872121511647977,Spring,2022-12-25 22:04:03,BOGO,Home Goods,8,2,186
2282,28,64651.09300078232,Low-value,North America,2282,98.37902489189715,0.20779771294983915,77.93608851712563,22,1714.5939473767637,199.55696404154781,101.3437763207638,0.014449701441507555,Summer,2023-02-13 10:04:03,Discount,Beauty Products,4,1,318
2283,47,79263.02910164867,Medium-value,North America,2283,66.09389720994989,0.1154084028796278,58.46610609285928,37,2163.245925435793,451.4139876980914,68.72847162289371,0.026056401253486034,Winter,2023-04-28 10:18:41,Loyalty Points,Clothing,3,4,358
2284,25,49780.32346501356,High-value,Asia-Pacific,2284,111.61326870608157,0.13794794856612402,96.21644725531804,5,481.0822362765902,90.43579580530476,112.40320858589801,0.017560220536559236,Summer,2023-11-03 18:09:00,Loyalty Points,Electronics,10,4,221
2285,30,37107.8985165598,Medium-value,Asia-Pacific,2285,122.42025940779048,0.11322400632069499,108.5593471828217,1,108.5593471828217,22.86516559736836,132.8088686203926,0.019986167525696336,Spring,2020-03-29 00:47:15,Loyalty Points,Home Goods,7,4,5
2286,40,45080.18321625365,Low-value,Asia-Pacific,2286,83.92546743789475,0.08670284615871775,76.6488905458285,21,1609.6267014623984,375.9223301253455,81.35211725135647,0.010809044247374075,Fall,2023-12-28 00:55:57,Discount,Clothing,5,3,11
2287,43,38970.39302555303,Medium-value,Europe,2287,92.53693997421576,0.06861745257156046,86.18729088441766,11,948.0601997285943,235.5257619271331,88.09624675598322,0.02261412866469512,Fall,2023-03-28 02:15:06,Discount,Electronics,9,4,151
2288,32,65994.20097907257,Medium-value,Asia-Pacific,2288,107.35509045515016,0.05,101.98733593239265,1,101.98733593239265,26.83877261378754,110.69755943880317,0.025865019855285946,Summer,2020-04-27 13:58:38,Flash Sale,Clothing,1,2,236
2289,29,70844.88045775497,Medium-value,North America,2289,82.20340273069188,0.14350504626514052,70.40679961867197,24,1689.7631908481271,308.74602497250373,76.65599991168365,0.02077515294668436,Summer,2020-01-21 03:36:33,Flash Sale,Electronics,4,4,150
2290,49,53758.2590656769,Medium-value,Europe,2290,97.06250223163144,0.19984489262344293,77.66505689538836,29,2252.2866499662623,281.91785466414456,98.5617883514634,0.004117650047452653,Summer,2020-01-29 04:40:51,Loyalty Points,Home Goods,5,1,137
2291,52,45656.4392949714,Medium-value,Asia-Pacific,2291,104.57988170197237,0.12501235513117842,91.50610439106877,5,457.5305219553439,91.50093599844062,100.88371618970105,0.01285036224898134,Summer,2023-02-21 09:03:22,BOGO,Home Goods,5,4,171
2292,45,49734.97793919993,Low-value,North America,2292,116.05187002490953,0.08552558593768587,106.12646584186498,1,106.12646584186498,24.890156824428317,107.63380402784085,0.0031547269306269853,Fall,2023-01-27 04:57:33,Loyalty Points,Electronics,2,3,327
2293,36,78644.00123851595,High-value,North America,2293,99.79753364822153,0.10931087894967786,88.88857752812439,11,977.7743528093682,209.3333437180625,96.13423014049795,0.012036087101626146,Summer,2020-08-08 08:52:03,Loyalty Points,Home Goods,15,2,55
2294,27,39423.82623241511,Medium-value,Europe,2294,110.552225831893,0.13479394475070486,95.65045521104138,3,286.9513656331241,54.79169138614884,103.9752847858425,0.008077571201894524,Summer,2023-04-13 15:06:42,Discount,Home Goods,7,4,281
2295,27,20191.779204582148,Medium-value,North America,2295,95.87897035506181,0.11284273280432362,85.0597253217319,18,1531.0750557911742,323.0000293173956,98.36209558675836,0.03168415654346697,Spring,2023-07-21 04:52:05,Loyalty Points,Clothing,3,4,328
2296,40,40916.81574835243,Medium-value,Asia-Pacific,2296,102.8943811778318,0.19680192896911777,82.64456848195083,21,1735.5359381209673,222.98853480684,93.66916002845666,0.027272766609612916,Summer,2020-12-07 03:28:57,Loyalty Points,Home Goods,6,4,137
2297,39,49992.22124865344,Medium-value,North America,2297,107.14031395128399,0.21447165020283124,84.16175401490268,13,1094.102802193735,119.12594523705073,113.9616400066603,0.04312971491672511,Winter,2021-10-30 09:53:39,BOGO,Electronics,5,1,8
2298,49,39505.15964805198,Low-value,Asia-Pacific,2298,50.61438972867041,0.136672578089743,43.69679059601402,45,1966.3555768206309,372.00230036751304,51.46716739762999,0.02966930836982272,Winter,2020-01-29 00:02:02,Discount,Clothing,5,2,109
2299,42,39297.50108445746,High-value,Asia-Pacific,2299,86.51083819576428,0.06885020897404986,80.55454890746569,31,2497.1910161314363,619.9058272833516,92.68894537310125,0.0014784976756716806,Summer,2022-11-02 00:33:59,Discount,Beauty Products,4,2,86
2300,20,37780.53681583935,Low-value,Europe,2300,122.6681751938645,0.09924745674815863,110.49367078193589,1,110.49367078193589,24.62594814623074,114.33343177118586,0.017084012429723537,Spring,2022-06-21 12:27:51,Discount,Home Goods,3,1,276
2301,46,48342.624814765455,Medium-value,North America,2301,59.48789906432479,0.14279931328174464,50.99306792936547,40,2039.722717174619,374.0615433735249,59.15747011416446,0.002392810161556763,Spring,2021-05-31 23:56:26,Loyalty Points,Home Goods,2,2,26
2302,25,52207.473491626966,Medium-value,Europe,2302,107.89197669977226,0.08145745915896112,99.10337041417098,1,99.10337041417098,23.578986724330406,111.51589010403804,0.028260166173453092,Winter,2023-09-25 09:07:58,Flash Sale,Home Goods,4,3,133
2303,31,39274.710089127264,High-value,Europe,2303,127.71382952034979,0.14962878505845706,108.60416437405695,1,108.60416437405695,19.204483709812095,118.66729396036163,0.0293743476713046,Spring,2022-07-02 00:29:02,Discount,Home Goods,6,3,312
2304,38,42212.88614007281,Medium-value,Europe,2304,122.74727360186671,0.16979448303386024,101.90546373682196,1,101.90546373682196,15.98237221551527,110.81493572360552,0.01858277747925457,Summer,2023-01-28 23:53:27,Discount,Home Goods,4,2,314
2305,55,38017.97748462896,Medium-value,Asia-Pacific,2305,116.65166209278426,0.13971925803607407,100.35317841650561,1,100.35317841650561,18.69701495155664,126.98731196991604,0.01762376203121416,Summer,2022-11-19 23:34:18,Discount,Home Goods,6,4,38
2306,66,35943.32189686252,Medium-value,Asia-Pacific,2306,134.6137451187128,0.14900059098046423,114.55621754193102,1,114.55621754193102,20.32659595883206,142.1723200344021,0.024794919147149336,Spring,2021-06-13 16:43:21,BOGO,Clothing,2,4,74
2307,41,41987.452428994744,Medium-value,Asia-Pacific,2307,124.42533256521806,0.1020016997634546,111.7337371499327,1,111.7337371499327,24.63600435428006,131.44809289376403,0.030772026959725692,Winter,2023-05-07 05:38:31,Discount,Clothing,4,3,255
2308,33,54062.454742004484,Medium-value,Asia-Pacific,2308,92.3238050267748,0.1125441970348996,81.9332965228298,22,1802.5325235022558,380.7459260899238,100.08864577904005,0.017438647961627442,Winter,2020-01-16 02:58:06,Discount,Home Goods,6,1,242
2309,40,51321.27160783432,Medium-value,North America,2309,114.35745574454143,0.14682965440658227,97.56639003875439,1,97.56639003875439,17.516171017575402,116.1442177252277,0.0040850621936974855,Spring,2021-06-03 02:51:32,Discount,Electronics,6,1,227
2310,44,82399.29593417945,Medium-value,North America,2310,72.321053757491,0.12291722767133131,63.43155032735089,33,2093.2411608025795,422.6248190045373,74.36859003679342,0.0025884511567019486,Summer,2022-01-08 06:33:41,Discount,Home Goods,6,2,122
2311,32,36713.07310939163,Low-value,Asia-Pacific,2311,119.48881755896915,0.15045979936832748,101.51055404228796,1,101.51055404228796,17.868381751009565,112.53413254878208,0.007947618983603372,Spring,2022-01-15 14:23:40,Flash Sale,Home Goods,4,3,296
2312,53,32122.883805539015,Medium-value,Asia-Pacific,2312,98.59462761828901,0.09375710360069278,89.35068090220936,9,804.1561281198842,183.00997412466356,98.01059986195052,0.022105853249652783,Winter,2022-04-18 00:46:43,Discount,Home Goods,1,2,323
2313,37,74494.62529813567,Medium-value,North America,2313,121.55458665211849,0.07507759142030108,112.42856106018715,1,112.42856106018715,27.340350403704207,113.23034135712176,0.029587814315866615,Summer,2023-07-28 18:11:55,Discount,Home Goods,4,1,242
2314,40,36520.405303759064,Medium-value,Europe,2314,105.487862953746,0.13774490034637024,90.9574477834307,9,818.6170300508762,154.04349344227649,97.02457625029989,0.02633422912101483,Winter,2020-03-30 10:26:31,Flash Sale,Electronics,2,1,124
2315,42,44747.217244873704,Low-value,Europe,2315,119.94655587391912,0.20695536174121565,95.12297301341926,7,665.8608110939348,78.1226873117311,114.07700732649842,0.02056652076263337,Winter,2021-05-18 00:35:09,Flash Sale,Home Goods,4,3,264
2316,39,37157.710709385945,High-value,Asia-Pacific,2316,102.86710588350006,0.06996019664165434,95.67050292793252,5,478.35251463966256,118.31764404741243,102.03416206759931,0.023173501914222454,Spring,2021-04-09 22:40:58,Discount,Clothing,6,4,136
2317,43,14635.214510028836,Low-value,Europe,2317,94.95539476202791,0.21916092138278326,74.14488295571597,20,1482.8976591143194,153.5221324459289,97.58081602907676,0.009985966676623468,Summer,2022-08-04 10:34:42,Loyalty Points,Home Goods,4,2,324
2318,29,35934.66151603569,Medium-value,Asia-Pacific,2318,106.17238555775039,0.22304831646476014,82.49081370404676,23,1897.2887151930754,187.91330771329433,106.26427550011263,0.01261605949394613,Summer,2021-10-25 20:08:01,Flash Sale,Clothing,2,2,244
2319,29,28294.709422967033,Medium-value,Asia-Pacific,2319,69.37904890785317,0.055171605978651034,65.55129535833554,32,2097.641451466737,543.5507559308262,74.85243013734431,0.014434601050644515,Summer,2020-03-22 19:06:33,Loyalty Points,Clothing,2,1,351
2320,24,43308.7678594553,Medium-value,Asia-Pacific,2320,97.93949736483042,0.21286005153671236,77.09209090827291,17,1310.5655454406394,145.08552679915755,94.54766510359154,-0.001990509024796229,Winter,2022-06-22 04:28:24,BOGO,Electronics,3,2,32
2321,39,75703.80410348074,Low-value,North America,2321,91.09523473328102,0.08070384721702188,83.74349882716757,18,1507.3829788890162,359.58302124967554,97.4138213544764,0.018479325740015845,Spring,2022-02-12 02:21:14,Discount,Home Goods,5,4,203
2322,43,32341.850512877925,Low-value,Europe,2322,72.43385883720458,0.1721359535998716,59.96538747334388,49,2938.30398619385,453.82262807773316,71.50265065656598,0.020445751686674257,Spring,2022-09-22 23:04:37,Discount,Home Goods,5,2,354
2323,40,76198.05051363114,Low-value,North America,2323,86.04399497363447,0.2279318521954557,66.43182782899748,39,2590.841285330902,241.840222550681,79.81489112421835,0.012014753116211752,Winter,2022-06-04 13:08:06,Flash Sale,Home Goods,8,1,211
2324,52,35720.22558829577,Medium-value,Europe,2324,74.05407619174102,0.16883924773652043,61.550841675704504,38,2338.9319836767713,369.09355697646026,79.4724565816842,0.02318466795625458,Summer,2023-09-13 22:55:28,Loyalty Points,Home Goods,4,3,187
2325,35,89755.42146851229,Low-value,North America,2325,69.16526287682646,0.17674567353862305,56.94060190418585,48,2733.1488914009205,409.19605873955186,69.01735980728533,0.015386905368808903,Spring,2023-09-06 17:09:07,Discount,Home Goods,3,2,22
2326,42,71177.60613014105,Medium-value,North America,2326,88.51252125377894,0.19040137853246647,71.6596151896752,35,2508.0865316386316,339.52976092104774,82.14014419040876,0.0063214225935981985,Fall,2020-02-21 10:31:28,Discount,Home Goods,6,4,274
2327,24,57321.91850874893,Low-value,Asia-Pacific,2327,110.09599557297852,0.3,78.06719690108496,31,2420.0831039336335,31.0,103.22949876489606,0.018729695111343588,Summer,2023-04-19 08:04:04,Discount,Clothing,6,4,120
